epoch,generation,walltime_sec,pure_train_chi2,test_chi2,blip_train_chi2,test1_frac,test2_frac,test3_frac,test4_frac,test5_frac,test6_frac,test7_frac,test8_frac,train1_frac,train2_frac,train3_frac,s1_blip_match_frac,s2_blip_match_frac,s3_blip_match_frac,other_frac,other_chi2,other_n_classes,l1_loss,l2_loss,regularization_loss,v,seed,zero_init,l1_scale,l2_scale,blip_freq,blip_mode,num_epoch,schedule_mode,replicate_uid
10,1000,12.106203556060791,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,4.825926115022705e-05,3.7075914549991062e-09,1.056465670816115e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
11,1100,12.118040084838867,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,5.163632475091533e-05,4.1567998619110885e-09,1.130398127994913e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
12,1200,12.129921913146973,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,5.23690242843917e-05,4.224417404646936e-09,1.1464382055160226e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
13,1300,12.141819477081299,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,5.25727101736621e-05,4.324503485029851e-09,1.150898791267679e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
14,1400,12.15381646156311,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05317950000000001,1879,5.471854868789108e-05,4.85866423992795e-09,1.1978813453984945e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
15,1500,12.165790319442749,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05317950000000001,1879,5.512361480832215e-05,4.924712817100294e-09,1.2067494976976969e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
16,1600,12.177804708480835,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05317950000000001,1879,5.590356883621892e-05,4.9953247588690664e-09,1.2238240329952508e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
17,1700,12.189732551574707,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05317950000000001,1879,5.88532335077799e-05,5.46292668657537e-09,1.288401077092347e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
18,1800,12.201716184616089,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05317950000000001,1879,6.02347218179696e-05,5.65630715345715e-09,1.3186455304312704e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
19,1900,12.213592767715454,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,6.0662947381319495e-05,5.745702101518485e-09,1.3280210865170126e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
20,2000,12.225441932678223,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,6.23037460187599e-05,6.099758561194647e-09,1.363944895763317e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
21,2100,12.237335205078125,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,6.273505756873159e-05,6.295839939809958e-09,1.373390031138391e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
22,2200,12.24916410446167,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,6.291617884856212e-05,6.368803520856423e-09,1.3773561622619211e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
23,2300,12.261041164398193,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,6.417370245713715e-05,6.619126507622076e-09,1.404888110190377e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
24,2400,12.272919416427612,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,6.516441954793336e-05,6.818907706805439e-09,1.4265787031506904e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
25,2500,12.284842491149902,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,6.602324052060861e-05,6.963467486530665e-09,1.4453810408783666e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
26,2600,12.296853065490723,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,6.755953497887279e-05,7.277090608998628e-09,1.4790164854090964e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
27,2700,12.308772563934326,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,6.913549927174892e-05,7.543259122181518e-09,1.5135194009819056e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
28,2800,12.320660829544067,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,6.984662711826706e-05,7.692346419478962e-09,1.529088822200836e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
29,2900,12.332529544830322,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,7.100714090443389e-05,7.99217187307736e-09,1.5544981656636467e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
30,3000,12.344453573226929,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,7.202647964514364e-05,8.251890887919616e-09,1.5768164253590647e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
31,3100,12.356618881225586,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,7.202647964514364e-05,8.251890887919616e-09,1.5768164253590647e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
32,3200,12.368639469146729,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05355799999999998,1878,7.411472283041187e-05,8.597370941658675e-09,1.6225346328056075e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
33,3300,12.380531787872314,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05355799999999998,1878,7.54433993623762e-05,8.81496092866e-09,1.6516234963000597e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
34,3400,12.392391204833984,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,7.50730153424029e-05,8.931647915859513e-09,1.643518007155601e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
35,3500,12.404452562332153,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.052800000000000014,1880,7.621474859100082e-05,9.13231840875732e-09,1.6685143607067742e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
36,3600,12.416494607925415,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05355799999999998,1878,7.720259793043856e-05,9.406489976627e-09,1.690143592006856e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
37,3700,12.428475141525269,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05355799999999998,1878,8.023366294437255e-05,1.0010601921026441e-08,1.7565050832888146e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
38,3800,12.440470457077026,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05355799999999998,1878,8.023366294437255e-05,1.0010601921026441e-08,1.7565050832888146e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
39,3900,12.45232605934143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,8.076652646730842e-05,1.0134460084948254e-08,1.7681718191109952e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
40,4000,12.464223146438599,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,8.277007161980164e-05,1.0479148513001357e-08,1.8120359715792048e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
41,4100,12.476051807403564,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05280000000000001,1880,8.310381846248014e-05,1.0616973927741019e-08,1.8193443086483174e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
42,4200,12.487916231155396,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,8.351571776886138e-05,1.0745407490850713e-08,1.8283632247027018e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
43,4300,12.500008344650269,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,8.506577811930601e-05,1.1096471658938169e-08,1.8623007159931283e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
44,4400,12.512121200561523,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,8.605302977790857e-05,1.1405275495842134e-08,1.8839175220728396e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
45,4500,12.523997068405151,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05355799999999998,1878,8.701939390467705e-05,1.1709573004647392e-08,1.905077014460469e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
46,4600,12.535868883132935,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05355799999999998,1878,8.861904107748637e-05,1.2071015468593766e-08,1.94010015848008e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
47,4700,12.547738075256348,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,8.900961278387262e-05,1.2277386235859092e-08,1.948653694177453e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
48,4800,12.559635639190674,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,8.989113950764995e-05,1.259760325473511e-08,1.9679563982842974e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
49,4900,12.571637153625488,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,9.143889690791265e-05,1.3351514877642824e-08,2.001851132096883e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
50,5000,12.58357858657837,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,9.128108207730327e-05,1.346387952210675e-08,1.9983987003830888e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
51,5100,12.595648288726807,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05355799999999998,1878,9.157898833603443e-05,1.3534422371822914e-08,2.0049212087008584e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
52,5200,12.607609033584595,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,9.535935986435184e-05,1.43856096341474e-08,2.0876897140137107e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
53,5300,12.61956787109375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05355799999999998,1878,9.667725639725946e-05,1.4557953007507763e-08,2.1165417436431523e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
54,5400,12.631553173065186,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05355799999999998,1878,9.677680227077981e-05,1.4774887432598719e-08,2.1187249245685898e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
55,5500,12.643443584442139,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05355799999999998,1878,9.896090303981614e-05,1.55045171696992e-08,2.1665487533677996e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
56,5600,12.655312538146973,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,9.986576761163985e-05,1.6032536273678307e-08,2.1863662712079963e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
57,5700,12.667131662368774,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,0.00010112388841418066,1.6544438299039178e-08,2.2139162617140964e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
58,5800,12.679309129714966,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,0.00010313122933187455,1.7100210475908987e-08,2.2578675140737763e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
59,5900,12.691253662109375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,0.00010301366263124364,1.714828242344828e-08,2.255294892363969e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
60,6000,12.703139305114746,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,0.00010486172514617501,1.7553161652803657e-08,2.2957566735211743e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
61,6100,12.715106010437012,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,0.00010553971894872196,1.7667646938852873e-08,2.310600133079362e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
62,6200,12.727097511291504,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05355799999999998,1878,0.00010653168912117908,1.8036446747837286e-08,2.332321367350819e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
63,6300,12.73899507522583,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,0.00010781455432674346,1.870282385639808e-08,2.360415947865686e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
64,6400,12.750890731811523,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,0.0001080715338168511,1.8970007595911722e-08,2.366046305395193e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
65,6500,12.76291275024414,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,0.00010955675588721487,1.9409196619330875e-08,2.398566161106901e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
66,6600,12.774889945983887,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,0.00011027622091114136,1.9658847101459104e-08,2.4143199938398122e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
67,6700,12.786852359771729,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053557999999999974,1878,0.00011085024308098026,1.9835523452125686e-08,2.4268886959882482e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
68,6800,12.798767805099487,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,0.00011156238974108463,2.0123240733398056e-08,2.4424830530062775e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
69,6900,12.81070613861084,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05280000000000001,1880,0.00011126882623509573,2.003374881939759e-08,2.436055247513814e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
70,7000,12.822654962539673,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,0.00011263145986885635,2.0403783396712227e-08,2.4658903284138032e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
71,7100,12.834586381912231,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,0.00011452993664671753,2.096857446554014e-08,2.507458716111492e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
72,7200,12.84666657447815,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.053179500000000005,1879,0.00011544497678395898,2.1400719070345415e-08,2.5274971554631985e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
